region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Central And Southern Asia,Southern Asia,Iran,,Iran,13/03/2020,11364,514,2959,83.992953,32.427908,53.688046,1,1,7891,135.2970647,0.045230553,0.260383668,0.69438578,1,13
Central And Southern Asia,Southern Asia,Iran,,Iran,14/03/2020,12729,611,2959,83.992953,32.427908,53.688046,1,1,9159,151.5484281,0.048000628,0.232461309,0.719538063,1,14
Central And Southern Asia,Southern Asia,Iran,,Iran,15/03/2020,13938,724,4590,83.992953,32.427908,53.688046,1,1,8624,165.9424928,0.051944325,0.32931554,0.618740135,1,15
Central And Southern Asia,Southern Asia,Iran,,Iran,16/03/2020,14991,853,4590,83.992953,32.427908,53.688046,1,1,9548,178.4792588,0.056900807,0.30618371,0.636915483,1,16
Central And Southern Asia,Southern Asia,Iran,,Iran,17/03/2020,16169,988,5389,83.992953,32.427908,53.688046,1,1,9792,192.504245,0.061104583,0.333292102,0.605603315,1,17
Central And Southern Asia,Southern Asia,Iran,,Iran,18/03/2020,17361,1135,5389,83.992953,32.427908,53.688046,1,1,10837,206.6959117,0.065376418,0.310408387,0.624215195,1,18
Central And Southern Asia,Southern Asia,Iran,,Iran,19/03/2020,18407,1284,5710,83.992953,32.427908,53.688046,1,1,11413,219.1493374,0.069756071,0.310208073,0.620035856,1,19
Central And Southern Asia,Southern Asia,Iran,,Iran,20/03/2020,19644,1433,6745,83.992953,32.427908,53.688046,1,1,11466,233.8767634,0.072948483,0.343361841,0.583689676,1,20
Central And Southern Asia,Southern Asia,Iran,,Iran,21/03/2020,20610,1556,7635,83.992953,32.427908,53.688046,1,1,11419,245.3777283,0.075497331,0.370451237,0.554051431,1,21
Central And Southern Asia,Southern Asia,Iran,,Iran,22/03/2020,21638,1685,7635,83.992953,32.427908,53.688046,1,1,12318,257.6168503,0.077872262,0.352851465,0.569276273,1,22
Central And Southern Asia,Southern Asia,Iran,,Iran,23/03/2020,23049,1812,8376,83.992953,32.427908,53.688046,1,1,12861,274.4158787,0.078615124,0.363399714,0.557985162,1,23
Central And Southern Asia,Southern Asia,Iran,,Iran,24/03/2020,24811,1934,8913,83.992953,32.427908,53.688046,1,1,13964,295.3938291,0.077949297,0.359235823,0.56281488,1,24
Central And Southern Asia,Southern Asia,Iran,,Iran,25/03/2020,27017,2077,9625,83.992953,32.427908,53.688046,1,1,15315,321.6579372,0.076877522,0.356257171,0.566865307,1,25
Central And Southern Asia,Southern Asia,Iran,,Iran,26/03/2020,29406,2234,10457,83.992953,32.427908,53.688046,1,1,16715,350.1007995,0.07597089,0.355607699,0.568421411,1,26
Central And Southern Asia,Southern Asia,Iran,,Iran,27/03/2020,32332,2378,11133,83.992953,32.427908,53.688046,1,1,18821,384.9370554,0.073549425,0.344333787,0.582116788,1,27
Central And Southern Asia,Southern Asia,Iran,,Iran,28/03/2020,35408,2517,11679,83.992953,32.427908,53.688046,1,1,21212,421.5591753,0.07108563,0.329840714,0.599073656,1,28
Central And Southern Asia,Southern Asia,Iran,,Iran,29/03/2020,38309,2640,12391,83.992953,32.427908,53.688046,1,1,23278,456.0977872,0.06891331,0.323448798,0.607637892,1,29
Central And Southern Asia,Southern Asia,Iran,,Iran,30/03/2020,41495,2757,13911,83.992953,32.427908,53.688046,1,1,24827,494.0295408,0.06644174,0.33524521,0.59831305,1,30
Central And Southern Asia,Southern Asia,Iran,,Iran,31/03/2020,44605,2898,14656,83.992953,32.427908,53.688046,1,1,27051,531.0564566,0.064970295,0.32857303,0.606456675,1,31
Central And Southern Asia,Southern Asia,Iran,,Iran,01/04/2020,47593,3036,15473,83.992953,32.427908,53.688046,1,1,29084,566.6308696,0.063790894,0.325110836,0.611098271,1,32
Central And Southern Asia,Southern Asia,Iran,,Iran,02/04/2020,50468,3160,16711,83.992953,32.427908,53.688046,1,1,30597,600.8599317,0.062613934,0.33112071,0.606265356,1,33
Central And Southern Asia,Southern Asia,Iran,,Iran,03/04/2020,53183,3294,17935,83.992953,32.427908,53.688046,1,1,31954,633.184072,0.061937085,0.337231822,0.600831093,1,34
Central And Southern Asia,Southern Asia,Iran,,Iran,04/04/2020,55743,3452,19736,83.992953,32.427908,53.688046,1,1,32555,663.6628194,0.061927058,0.354053424,0.584019518,1,35
Central And Southern Asia,Southern Asia,Iran,,Iran,05/04/2020,58226,3603,19736,83.992953,32.427908,53.688046,1,1,34887,693.2248233,0.061879573,0.338955106,0.599165321,1,36
Central And Southern Asia,Southern Asia,Iran,,Iran,06/04/2020,60500,3739,24236,83.992953,32.427908,53.688046,1,1,32525,720.2985231,0.061801653,0.400595041,0.537603306,1,37
Central And Southern Asia,Southern Asia,Iran,,Iran,07/04/2020,62589,3872,27039,83.992953,32.427908,53.688046,1,1,31678,745.1696573,0.061863906,0.432008819,0.506127275,1,38
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,23/02/2020,0,0,0,40.222503,33.223191,43.679291,1,1,0,0,0,0,0,0,-26
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,24/02/2020,1,0,0,40.222503,33.223191,43.679291,1,1,1,0.024861705,0,0,1,0,-25
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,25/02/2020,1,0,0,40.222503,33.223191,43.679291,1,1,1,0.024861705,0,0,1,0,-24
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,26/02/2020,5,0,0,40.222503,33.223191,43.679291,1,1,5,0.124308525,0,0,1,0,-23
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,27/02/2020,7,0,0,40.222503,33.223191,43.679291,1,1,7,0.174031934,0,0,1,0,-22
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,28/02/2020,7,0,0,40.222503,33.223191,43.679291,1,1,7,0.174031934,0,0,1,0,-21
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,29/02/2020,13,0,0,40.222503,33.223191,43.679291,1,1,13,0.323202164,0,0,1,0,-20
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,01/03/2020,19,0,0,40.222503,33.223191,43.679291,1,1,19,0.472372393,0,0,1,0,-19
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,02/03/2020,26,0,0,40.222503,33.223191,43.679291,1,1,26,0.646404327,0,0,1,0,-18
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,03/03/2020,32,0,0,40.222503,33.223191,43.679291,1,1,32,0.795574557,0,0,1,0,-17
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,04/03/2020,35,2,0,40.222503,33.223191,43.679291,1,1,33,0.870159672,0.057142857,0,0.942857143,0,-16
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,05/03/2020,35,2,0,40.222503,33.223191,43.679291,1,1,33,0.870159672,0.057142857,0,0.942857143,0,-15
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,06/03/2020,40,3,0,40.222503,33.223191,43.679291,1,1,37,0.994468196,0.075,0,0.925,0,-14
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,07/03/2020,54,4,0,40.222503,33.223191,43.679291,1,1,50,1.342532065,0.074074074,0,0.925925926,0,-13
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,08/03/2020,60,6,0,40.222503,33.223191,43.679291,1,1,54,1.491702294,0.1,0,0.9,0,-12
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,09/03/2020,60,6,9,40.222503,33.223191,43.679291,1,1,45,1.491702294,0.1,0.15,0.75,0,-11
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,10/03/2020,71,7,3,40.222503,33.223191,43.679291,1,1,61,1.765181048,0.098591549,0.042253521,0.85915493,0,-10
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,11/03/2020,71,7,15,40.222503,33.223191,43.679291,1,1,49,1.765181048,0.098591549,0.211267606,0.690140845,0,-9
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,12/03/2020,71,8,15,40.222503,33.223191,43.679291,1,1,48,1.765181048,0.112676056,0.211267606,0.676056338,0,-8
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,13/03/2020,101,9,24,40.222503,33.223191,43.679291,1,1,68,2.511032195,0.089108911,0.237623762,0.673267327,0,-7
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,14/03/2020,110,10,26,40.222503,33.223191,43.679291,1,1,74,2.734787539,0.090909091,0.236363636,0.672727273,0,-6
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,15/03/2020,116,10,26,40.222503,33.223191,43.679291,1,1,80,2.883957769,0.086206897,0.224137931,0.689655172,0,-5
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,16/03/2020,124,10,26,40.222503,33.223191,43.679291,1,1,88,3.082851408,0.080645161,0.209677419,0.709677419,0,-4
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,17/03/2020,154,11,32,40.222503,33.223191,43.679291,1,1,111,3.828702555,0.071428571,0.207792208,0.720779221,0,-3
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,18/03/2020,164,12,43,40.222503,33.223191,43.679291,1,1,109,4.077319604,0.073170732,0.262195122,0.664634146,0,-2
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,19/03/2020,192,13,43,40.222503,33.223191,43.679291,1,1,136,4.773447341,0.067708333,0.223958333,0.708333333,0,-1
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,20/03/2020,208,17,49,40.222503,33.223191,43.679291,1,1,142,5.17123462,0.081730769,0.235576923,0.682692308,1,0
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,21/03/2020,214,17,51,40.222503,33.223191,43.679291,1,1,146,5.320404849,0.079439252,0.238317757,0.682242991,1,1
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,22/03/2020,233,20,57,40.222503,33.223191,43.679291,1,1,156,5.792777242,0.08583691,0.244635193,0.669527897,1,2
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,23/03/2020,266,23,62,40.222503,33.223191,43.679291,1,1,181,6.613213504,0.086466165,0.233082707,0.680451128,1,3
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,24/03/2020,316,27,75,40.222503,33.223191,43.679291,1,1,214,7.856298749,0.085443038,0.237341772,0.67721519,1,4
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,25/03/2020,346,29,103,40.222503,33.223191,43.679291,1,1,214,8.602149896,0.083815029,0.297687861,0.61849711,1,5
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,26/03/2020,382,36,105,40.222503,33.223191,43.679291,1,1,241,9.497171273,0.094240838,0.27486911,0.630890052,1,6
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,27/03/2020,458,40,122,40.222503,33.223191,43.679291,1,1,296,11.38666085,0.087336245,0.266375546,0.64628821,1,7
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,28/03/2020,506,42,131,40.222503,33.223191,43.679291,1,1,333,12.58002268,0.083003953,0.258893281,0.658102767,1,8
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,29/03/2020,547,42,143,40.222503,33.223191,43.679291,1,1,362,13.59935258,0.07678245,0.26142596,0.66179159,1,9
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,30/03/2020,630,46,152,40.222503,33.223191,43.679291,1,1,432,15.66287409,0.073015873,0.241269841,0.685714286,1,10
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,31/03/2020,694,50,170,40.222503,33.223191,43.679291,1,1,474,17.2540232,0.07204611,0.244956772,0.682997118,1,11
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,01/04/2020,728,52,182,40.222503,33.223191,43.679291,1,1,494,18.09932117,0.071428571,0.25,0.678571429,1,12
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,02/04/2020,772,54,202,40.222503,33.223191,43.679291,1,1,516,19.19323618,0.069948187,0.261658031,0.668393782,1,13
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,03/04/2020,820,54,226,40.222503,33.223191,43.679291,1,1,540,20.38659802,0.065853659,0.275609756,0.658536585,1,14
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,04/04/2020,878,56,259,40.222503,33.223191,43.679291,1,1,563,21.8285769,0.063781321,0.29498861,0.641230068,1,15
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,05/04/2020,961,61,279,40.222503,33.223191,43.679291,1,1,621,23.89209841,0.063475546,0.290322581,0.646201873,1,16
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,06/04/2020,1031,64,344,40.222503,33.223191,43.679291,1,1,623,25.63241775,0.062075655,0.333656644,0.604267701,1,17
Northern Africa And Western Asia,Western Asia,Iraq,,Iraq,07/04/2020,1122,65,373,40.222503,33.223191,43.679291,1,1,684,27.8948329,0.057932264,0.332442068,0.609625668,1,18
Europe,Northern Europe,Ireland,,Ireland,28/02/2020,1,0,0,4.937796,53.1424,-7.6921,1,1,1,0.202519505,0,0,1,0,-11
Europe,Northern Europe,Ireland,,Ireland,29/02/2020,1,0,0,4.937796,53.1424,-7.6921,1,1,1,0.202519505,0,0,1,0,-10
Europe,Northern Europe,Ireland,,Ireland,01/03/2020,1,0,0,4.937796,53.1424,-7.6921,1,1,1,0.202519505,0,0,1,0,-9
Europe,Northern Europe,Ireland,,Ireland,02/03/2020,1,0,0,4.937796,53.1424,-7.6921,1,1,1,0.202519505,0,0,1,0,-8
Europe,Northern Europe,Ireland,,Ireland,03/03/2020,2,0,0,4.937796,53.1424,-7.6921,1,1,2,0.405039009,0,0,1,0,-7
Europe,Northern Europe,Ireland,,Ireland,04/03/2020,6,0,0,4.937796,53.1424,-7.6921,1,1,6,1.215117028,0,0,1,0,-6
Europe,Northern Europe,Ireland,,Ireland,05/03/2020,13,0,0,4.937796,53.1424,-7.6921,1,1,13,2.63275356,0,0,1,0,-5
Europe,Northern Europe,Ireland,,Ireland,06/03/2020,18,0,0,4.937796,53.1424,-7.6921,1,1,18,3.645351084,0,0,1,0,-4
Europe,Northern Europe,Ireland,,Ireland,07/03/2020,19,0,0,4.937796,53.1424,-7.6921,1,1,19,3.847870588,0,0,1,0,-3
Europe,Northern Europe,Ireland,,Ireland,08/03/2020,21,0,0,4.937796,53.1424,-7.6921,1,1,21,4.252909598,0,0,1,0,-2
Europe,Northern Europe,Ireland,,Ireland,09/03/2020,24,0,0,4.937796,53.1424,-7.6921,1,1,24,4.860468112,0,0,1,0,-1
Europe,Northern Europe,Ireland,,Ireland,10/03/2020,34,0,0,4.937796,53.1424,-7.6921,1,1,34,6.885663158,0,0,1,1,0
Europe,Northern Europe,Ireland,,Ireland,11/03/2020,43,1,0,4.937796,53.1424,-7.6921,1,1,42,8.7083387,0.023255814,0,0.976744186,1,1
Europe,Northern Europe,Ireland,,Ireland,12/03/2020,70,1,0,4.937796,53.1424,-7.6921,1,1,69,14.17636533,0.014285714,0,0.985714286,1,2
Europe,Northern Europe,Ireland,,Ireland,13/03/2020,90,1,0,4.937796,53.1424,-7.6921,1,1,89,18.22675542,0.011111111,0,0.988888889,1,3
Europe,Northern Europe,Ireland,,Ireland,14/03/2020,129,2,0,4.937796,53.1424,-7.6921,1,1,127,26.1250161,0.015503876,0,0.984496124,1,4
Europe,Northern Europe,Ireland,,Ireland,15/03/2020,169,2,5,4.937796,53.1424,-7.6921,1,1,162,34.22579629,0.01183432,0.029585799,0.958579882,1,5
Europe,Northern Europe,Ireland,,Ireland,16/03/2020,223,2,0,4.937796,53.1424,-7.6921,1,1,221,45.16184954,0.00896861,0,0.99103139,1,6
Europe,Northern Europe,Ireland,,Ireland,17/03/2020,292,2,5,4.937796,53.1424,-7.6921,1,1,285,59.13569536,0.006849315,0.017123288,0.976027397,1,7
Europe,Northern Europe,Ireland,,Ireland,18/03/2020,366,2,5,4.937796,53.1424,-7.6921,1,1,359,74.1221387,0.005464481,0.013661202,0.980874317,1,8
Europe,Northern Europe,Ireland,,Ireland,19/03/2020,557,3,5,4.937796,53.1424,-7.6921,1,1,549,112.8033641,0.005385996,0.008976661,0.985637343,1,9
Europe,Northern Europe,Ireland,,Ireland,20/03/2020,683,3,5,4.937796,53.1424,-7.6921,1,1,675,138.3208217,0.004392387,0.007320644,0.988286969,1,10
Europe,Northern Europe,Ireland,,Ireland,21/03/2020,785,3,5,4.937796,53.1424,-7.6921,1,1,777,158.9778112,0.003821656,0.006369427,0.989808917,1,11
Europe,Northern Europe,Ireland,,Ireland,22/03/2020,906,4,5,4.937796,53.1424,-7.6921,1,1,897,183.4826712,0.004415011,0.005518764,0.990066225,1,12
Europe,Northern Europe,Ireland,,Ireland,23/03/2020,1125,6,5,4.937796,53.1424,-7.6921,1,1,1114,227.8344427,0.005333333,0.004444444,0.990222222,1,13
Europe,Northern Europe,Ireland,,Ireland,24/03/2020,1329,7,5,4.937796,53.1424,-7.6921,1,1,1317,269.1484217,0.005267118,0.003762227,0.990970655,1,14
Europe,Northern Europe,Ireland,,Ireland,25/03/2020,1564,9,5,4.937796,53.1424,-7.6921,1,1,1550,316.7405053,0.005754476,0.003196931,0.991048593,1,15
Europe,Northern Europe,Ireland,,Ireland,26/03/2020,1819,19,5,4.937796,53.1424,-7.6921,1,1,1795,368.382979,0.0104453,0.002748763,0.986805937,1,16
Europe,Northern Europe,Ireland,,Ireland,27/03/2020,2121,22,5,4.937796,53.1424,-7.6921,1,1,2094,429.5438694,0.010372466,0.002357379,0.987270156,1,17
Europe,Northern Europe,Ireland,,Ireland,28/03/2020,2415,36,5,4.937796,53.1424,-7.6921,1,1,2374,489.0846037,0.014906832,0.002070393,0.983022774,1,18
Europe,Northern Europe,Ireland,,Ireland,29/03/2020,2615,46,5,4.937796,53.1424,-7.6921,1,1,2564,529.5885047,0.017590822,0.001912046,0.980497132,1,19
Europe,Northern Europe,Ireland,,Ireland,30/03/2020,2910,54,5,4.937796,53.1424,-7.6921,1,1,2851,589.3317585,0.018556701,0.001718213,0.979725086,1,20
Europe,Northern Europe,Ireland,,Ireland,31/03/2020,3235,71,5,4.937796,53.1424,-7.6921,1,1,3159,655.1505976,0.02194745,0.001545595,0.976506955,1,21
Europe,Northern Europe,Ireland,,Ireland,01/04/2020,3447,85,5,4.937796,53.1424,-7.6921,1,1,3357,698.0847325,0.024659124,0.001450537,0.973890339,1,22
Europe,Northern Europe,Ireland,,Ireland,02/04/2020,3849,98,5,4.937796,53.1424,-7.6921,1,1,3746,779.4975734,0.025461159,0.001299039,0.973239803,1,23
Europe,Northern Europe,Ireland,,Ireland,03/04/2020,4273,120,5,4.937796,53.1424,-7.6921,1,1,4148,865.3658434,0.028083314,0.001170138,0.970746548,1,24
Europe,Northern Europe,Ireland,,Ireland,04/04/2020,4604,137,25,4.937796,53.1424,-7.6921,1,1,4442,932.3997994,0.029756733,0.005430061,0.964813206,1,25
Europe,Northern Europe,Ireland,,Ireland,05/04/2020,4994,158,25,4.937796,53.1424,-7.6921,1,1,4811,1011.382406,0.031637966,0.005006007,0.963356027,1,26
Europe,Northern Europe,Ireland,,Ireland,06/04/2020,5364,174,25,4.937796,53.1424,-7.6921,1,1,5165,1086.314623,0.032438479,0.004660701,0.96290082,1,27
Europe,Northern Europe,Ireland,,Ireland,07/04/2020,5709,210,25,4.937796,53.1424,-7.6921,1,1,5474,1156.183852,0.036784025,0.004379051,0.958836924,1,28
Europe,Northern Europe,Isle of Man,,Isle of Man,20/03/2020,1,0,0,0.085032,54.2361,-4.5481,1,0,1,11.76027848,0,0,1,1,0
Europe,Northern Europe,Isle of Man,,Isle of Man,21/03/2020,1,0,0,0.085032,54.2361,-4.5481,1,0,1,11.76027848,0,0,1,1,1
Europe,Northern Europe,Isle of Man,,Isle of Man,22/03/2020,5,0,0,0.085032,54.2361,-4.5481,1,0,5,58.80139242,0,0,1,1,2
Europe,Northern Europe,Isle of Man,,Isle of Man,23/03/2020,13,0,0,0.085032,54.2361,-4.5481,1,0,13,152.8836203,0,0,1,1,3
Europe,Northern Europe,Isle of Man,,Isle of Man,24/03/2020,23,0,0,0.085032,54.2361,-4.5481,1,0,23,270.4864051,0,0,1,1,4
Europe,Northern Europe,Isle of Man,,Isle of Man,25/03/2020,23,0,0,0.085032,54.2361,-4.5481,1,0,23,270.4864051,0,0,1,1,5
Europe,Northern Europe,Isle of Man,,Isle of Man,26/03/2020,25,0,0,0.085032,54.2361,-4.5481,1,0,25,294.0069621,0,0,1,1,6
Europe,Northern Europe,Isle of Man,,Isle of Man,27/03/2020,29,0,0,0.085032,54.2361,-4.5481,1,0,29,341.048076,0,0,1,1,7
Europe,Northern Europe,Isle of Man,,Isle of Man,28/03/2020,32,0,0,0.085032,54.2361,-4.5481,1,0,32,376.3289115,0,0,1,1,8
Europe,Northern Europe,Isle of Man,,Isle of Man,29/03/2020,42,0,0,0.085032,54.2361,-4.5481,1,0,42,493.9316963,0,0,1,1,9
Europe,Northern Europe,Isle of Man,,Isle of Man,30/03/2020,49,0,0,0.085032,54.2361,-4.5481,1,0,49,576.2536457,0,0,1,1,10
Europe,Northern Europe,Isle of Man,,Isle of Man,31/03/2020,60,0,0,0.085032,54.2361,-4.5481,1,0,60,705.616709,0,0,1,1,11
Europe,Northern Europe,Isle of Man,,Isle of Man,01/04/2020,68,1,0,0.085032,54.2361,-4.5481,1,0,67,799.6989369,0.014705882,0,0.985294118,1,12
Europe,Northern Europe,Isle of Man,,Isle of Man,02/04/2020,95,1,0,0.085032,54.2361,-4.5481,1,0,94,1117.226456,0.010526316,0,0.989473684,1,13
Europe,Northern Europe,Isle of Man,,Isle of Man,03/04/2020,114,1,0,0.085032,54.2361,-4.5481,1,0,113,1340.671747,0.00877193,0,0.99122807,1,14
Europe,Northern Europe,Isle of Man,,Isle of Man,04/04/2020,126,1,0,0.085032,54.2361,-4.5481,1,0,125,1481.795089,0.007936508,0,0.992063492,1,15
Europe,Northern Europe,Isle of Man,,Isle of Man,05/04/2020,127,1,0,0.085032,54.2361,-4.5481,1,0,126,1493.555367,0.007874016,0,0.992125984,1,16
Europe,Northern Europe,Isle of Man,,Isle of Man,06/04/2020,139,1,55,0.085032,54.2361,-4.5481,1,0,83,1634.678709,0.007194245,0.395683453,0.597122302,1,17
Europe,Northern Europe,Isle of Man,,Isle of Man,07/04/2020,150,1,73,0.085032,54.2361,-4.5481,1,0,76,1764.041773,0.006666667,0.486666667,0.506666667,1,18
Northern Africa And Western Asia,Western Asia,Israel,,Israel,21/02/2020,1,0,0,8.655541,31.046051,34.851612,1,1,1,0.115532929,0,0,1,0,-18
Northern Africa And Western Asia,Western Asia,Israel,,Israel,22/02/2020,1,0,0,8.655541,31.046051,34.851612,1,1,1,0.115532929,0,0,1,0,-17
Northern Africa And Western Asia,Western Asia,Israel,,Israel,23/02/2020,1,0,0,8.655541,31.046051,34.851612,1,1,1,0.115532929,0,0,1,0,-16
Northern Africa And Western Asia,Western Asia,Israel,,Israel,24/02/2020,1,0,0,8.655541,31.046051,34.851612,1,1,1,0.115532929,0,0,1,0,-15
Northern Africa And Western Asia,Western Asia,Israel,,Israel,25/02/2020,1,0,0,8.655541,31.046051,34.851612,1,1,1,0.115532929,0,0,1,0,-14
Northern Africa And Western Asia,Western Asia,Israel,,Israel,26/02/2020,2,0,0,8.655541,31.046051,34.851612,1,1,2,0.231065857,0,0,1,0,-13
Northern Africa And Western Asia,Western Asia,Israel,,Israel,27/02/2020,3,0,1,8.655541,31.046051,34.851612,1,1,2,0.346598786,0,0.333333333,0.666666667,0,-12
